author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/303123517/;Москва;sale;flat;5;7;4;190.1;147000000;Мещанский; Гиляровского;55;Проспект Мира;Дом на Гиляровского
Prime;real_estate_agent;https://www.cian.ru/sale/flat/294090489/;Москва;sale;flat;13;15;3;136.2;105000000;Раменки;Ломоносовский проспект;29к3;Ломоносовский проспект;Квартал Шуваловский
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/303619557/;Москва;sale;flat;9;16;4;120.0;52900000;Коньково; Островитянова;11К1;Университет Дружбы Народов;
ILIAZ AND PARTNERS;real_estate_agent;https://www.cian.ru/sale/flat/314065524/;Москва;sale;flat;9;9;3;55.7;22500000;Раменки;2-й Сетуньский проезд;4;Поклонная;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/299655879/;Москва;sale;flat;14;24;2;46.0;31000000;Очаково-Матвеевское;Нежинская ;5к2;Матвеевская;Городские резиденции SPIRES
AR Realty - Real Estate Agency;real_estate_agent;https://www.cian.ru/sale/flat/309502049/;Москва;sale;flat;7;25;4;100.0;45900000;Раменки; Янковского;1к1;Аминьевская;Событие
Бест офис на Таганской;real_estate_agent;https://www.cian.ru/sale/flat/315483970/;Москва;sale;flat;6;12;3;63.7;16690000;Головинский;Смольная ;11;Водный стадион;
White and Broughton;real_estate_agent;https://www.cian.ru/sale/flat/309525051/;Москва;sale;flat;2;40;1;40.2;32500000;Хорошевский;Ленинградский проспект;37/4;ЦСКА;Прайм Парк
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/307500734/;Москва;sale;flat;5;7;3;125.3;95000000;Очаково-Матвеевское;Староволынская ;15к3;Матвеевская;Ближняя дача
CENTURY 21 Перспектива;real_estate_agent;https://www.cian.ru/sale/flat/315436841/;Москва;sale;flat;8;9;2;46.1;10900000;Ивановское;шоссе Энтузиастов;98К2;Новогиреево;
White and Broughton;real_estate_agent;https://www.cian.ru/sale/flat/313914714/;Москва;sale;flat;20;41;4;176.6;109500000;Хорошевский;Ленинградский проспект;37/6;Аэропорт;Прайм Парк
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/313697564/;Москва;sale;flat;25;30;4;170.0;96000000;Очаково-Матвеевское;Нежинская ;1к4;Славянский бульвар;Кутузовская Ривьера
Ирина Василевская;realtor;https://www.cian.ru/sale/flat/307275502/;Москва;sale;flat;2;12;1;41.0;11500000;Соколиная гора;Вольная ;4;Семёновская;
REPLACE;real_estate_agent;https://www.cian.ru/sale/flat/312311628/;Москва;sale;flat;7;21;3;90.6;105000000;Пресненский;Мантулинская ;9к5;Москва-Сити;City Park
White and Broughton;real_estate_agent;https://www.cian.ru/sale/flat/312423439/;Москва;sale;flat;2;41;2;69.3;46000000;Хорошевский;Ленинградский проспект;37/5;Аэропорт;Прайм Парк
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/295066559/;Москва;sale;flat;1;18;3;105.8;34500000;Ломоносовский; Архитектора Власова;6;Профсоюзная;Вавилово
White and Broughton;real_estate_agent;https://www.cian.ru/sale/flat/313640113/;Москва;sale;flat;6;41;1;40.1;38500000;Хорошевский;Ленинградский проспект;37/5;Аэропорт;Прайм Парк
White and Broughton;real_estate_agent;https://www.cian.ru/sale/flat/313914715/;Москва;sale;flat;20;41;4;164.7;102500000;Хорошевский;Ленинградский проспект;37/6;Аэропорт;Прайм Парк
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/307608363/;Москва;sale;flat;12;16;3;72.2;25500000;Дмитровский;Лобненская ;13К2;Лианозово;Дмитровский парк
Top Realty;real_estate_agent;https://www.cian.ru/sale/flat/313473049/;Москва;sale;flat;4;14;3;91.8;46500000;Даниловский; Архитектора Щусева;1;ЗИЛ;ЗИЛАРТ
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/313593994/;Москва;sale;flat;4;6;3;97.3;90000000;Арбат;Большой Николопесковский переулок;5;Смоленская;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/314437617/;Москва;sale;flat;6;12;5;116.0;76000000;Хамовники;Ростовская набережная;5;Киевская;
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/279461297/;Москва;sale;flat;2;14;4;241.0;190000000;Хамовники;1-й Неопалимовский переулок;8;Парк Культуры;Венский дом
333980;real_estate_agent;https://www.cian.ru/sale/flat/312932727/;Москва;sale;flat;12;19;5;182.0;145500000;Раменки;Ломоносовский проспект;25к5;Университет;Dominion
Prime;real_estate_agent;https://www.cian.ru/sale/flat/306015204/;Москва;sale;flat;1;5;2;58.8;24400000;Таганский;Таганская ;24С5;Марксистская;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/314216496/;Москва;sale;flat;20;24;3;151.0;96750000;Очаково-Матвеевское;Староволынская ;12к5;Матвеевская;Волынский
Агентство недвижимости Светланы Наумовой;real_estate_agent;https://www.cian.ru/sale/flat/312254036/;Москва;sale;flat;10;14;3;98.4;39500000;Аэропорт; Усиевича;29К1;Сокол;
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/310422996/;Москва;sale;flat;3;20;4;130.0;178000000;Пресненский;Мантулинская ;9к2;Москва-Сити;City Park
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/314844691/;Москва;sale;flat;8;13;2;83.4;64500000;Раменки;Винницкая ;8к2;Раменки;Настоящее
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/300883472/;Москва;sale;flat;2;5;3;140.0;170205364;Мещанский;Рождественский бульвар;10/7С1;Трубная;
PANDA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/312779121/;Москва;sale;flat;9;10;2;82.0;78500000;Хамовники;Ружейный переулок;3;Смоленская;Смоленская Застава
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/311247231/;Москва;sale;flat;22;31;5;174.0;96000000;Очаково-Матвеевское;Нежинская ;1к2;Давыдково;Кутузовская Ривьера
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/311101270/;Москва;sale;flat;6;29;3;110.5;77000000;Якиманка;Мытная ;40к4;Серпуховская;Sky House
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/311189606/;Москва;sale;flat;5;7;3;130.0;115000000;Замоскворечье; Малая Ордынка;3;Третьяковская;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/314417955/;Москва;sale;flat;7;9;4;166.0;89000000;Тверской;2-я Тверская-Ямская ;54;Белорусская;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315445395/;Москва;sale;flat;6;7;3;81.1;60000000;Басманный;переулок Лялин;23-29С1;Курская;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/301954913/;Москва;sale;flat;6;8;4;107.0;50000000;Арбат; Новый Арбат;30/9;Смоленская;
CENTURY 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/298666298/;Москва;sale;flat;19;20;3;95.0;41900000;Левобережный;;B2;Беломорская;Акватория ЖК
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/315335437/;Москва;sale;flat;9;9;2;53.1;48500000;Тверской;Тверская ;8К2;Пушкинская;
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/314773845/;Москва;sale;flat;4;16;2;53.0;18900000;Сокольники; Олений Вал;24К1;Преображенская площадь;
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/315335442/;Москва;sale;flat;8;10;2;49.0;45000000;Тверской;Большой Гнездниковский переулок;10;Пушкинская;
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315082892/;Москва;sale;flat;10;12;1;39.2;19900000;Тверской;Тихвинский переулок;6;Менделеевская;
ID 413522;realtor;https://www.cian.ru/sale/flat/306972933/;Москва;sale;flat;9;12;3;65.0;25000000;Северное Тушино; Героев Панфиловцев;6К3;Сходненская;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/314490591/;Москва;sale;flat;6;9;4;116.5;55000000;Гагаринский;Ленинский проспект;43;Ленинский проспект;
Villagio Realty;real_estate_agent;https://www.cian.ru/sale/flat/314870871/;Москва;sale;flat;20;21;3;74.0;46900000;Раменки;Мосфильмовская ;88к4;Раменки;
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/314889521/;Москва;sale;flat;2;4;2;54.2;41500000;Замоскворечье;2-й Раушский переулок;3;Новокузнецкая;
PANDA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/315347213/;Москва;sale;flat;8;28;2;57.0;59000000;Якиманка;Мытная ;40к4;Октябрьская;Sky House
REPLACE;real_estate_agent;https://www.cian.ru/sale/flat/298642270/;Москва;sale;flat;15;21;3;90.1;110000000;Пресненский; Сергея Макеева;9;Улица 1905 года;RedSide
ЦеНтр ПИК;real_estate_agent;https://www.cian.ru/sale/flat/313446479/;Москва;sale;flat;1;9;1;33.0;11000000;Орехово-Борисово Северное;Борисовский проезд;22К1;Шипиловская;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/314151941/;Москва;sale;flat;7;11;3;110.0;107000000;Пресненский;Краснопресненская набережная;2/1;Краснопресненская;
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/315245874/;Москва;sale;flat;5;23;3;114.5;62000000;Очаково-Матвеевское;Староволынская ;12к3;Матвеевская;Волынский
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/315201739/;Москва;sale;flat;6;6;2;107.0;130000000;Хамовники; Усачева;2С3;Фрунзенская;Фьюжн парк
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/315286310/;Москва;sale;flat;11;15;1;40.5;33000000;Раменки;Винницкая ;8к3;Раменки;Настоящее
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/313587321/;Москва;sale;flat;2;7;3;87.0;90000000;Пресненский;переулок Брюсов;2/14С1;Охотный ряд;
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/310470619/;Москва;sale;flat;13;28;4;204.1;85000000;Щукино;Авиационная ;79Б;Щукинская;Алые Паруса
Lars real estate;real_estate_agent;https://www.cian.ru/sale/flat/315129656/;Москва;sale;flat;5;18;1;96.0;80000000;Пресненский;2-я Звенигородская ;11;Улица 1905 года;Резиденция МОНЭ
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/313873963/;Москва;sale;flat;4;8;3;131.0;109900000;Якиманка;Погорельский переулок;5С2;Добрынинская;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307875548/;Москва;sale;flat;3;7;3;148.2;83000000;Тверской;Садовая-Самотечная ;2/12;Цветной бульвар;
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/292266687/;Москва;sale;flat;2;4;3;133.9;150000000;Арбат; Малая Молчановка;6;Арбатская;
Top Realty;real_estate_agent;https://www.cian.ru/sale/flat/312966761/;Москва;sale;flat;9;13;3;100.0;87000000;Пресненский;2-я Черногрязская ;6к2;Улица 1905 года;RedSide
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/311995551/;Москва;sale;flat;6;10;5;182.0;190000000;Басманный;Казарменный переулок;3;Курская;Дом на Покровском бульваре
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/229252131/;Москва;sale;flat;6;10;4;182.0;190000000;Басманный;Казарменный переулок;3;Курская;Дом на Покровском бульваре
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/299163101/;Москва;sale;flat;11;18;4;203.5;152625000;Ломоносовский; Архитектора Власова;6;Профсоюзная;Вавилово
OPN PARTNER;real_estate_agent;https://www.cian.ru/sale/flat/310107816/;Москва;sale;flat;6;12;1;40.0;8490000;; Харлампиева;52к1;Филатов Луг;Спортивный квартал
Estes;real_estate_agent;https://www.cian.ru/sale/flat/309888947/;Москва;sale;flat;39;42;4;145.0;138000000;Филевский парк;Багратионовский проезд;5Ак1;Фили;Filicity
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/313528304/;Москва;sale;flat;5;7;3;100.0;46000000;Замоскворечье;Пятницкая ;76;Добрынинская;
Penny Lane Moscow;real_estate_agent;https://www.cian.ru/sale/flat/308116534/;Москва;sale;flat;26;43;2;78.0;33000000;Хорошевский;Хорошевское шоссе;16к2;Беговая;Дом на Беговой
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/313467256/;Москва;sale;flat;17;32;4;133.0;65500000;Аэропорт;Кочновский проезд;4к2;Гражданская;Аэробус
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307521152/;Москва;sale;flat;2;9;3;76.0;54900000;Пресненский;Большая Бронная ;5;Пушкинская;
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/315415678/;Москва;sale;flat;8;17;2;63.7;35467400;Войковский;Старопетровский проезд;8;Войковская;Балтийский
МИЭЛЬ офис В Солнечногорске;real_estate_agent;https://www.cian.ru/sale/flat/307535888/;Москва;sale;flat;17;17;3;74.0;19340000;Марьино; Верхние Поля;40К1;Люблино;
VIСTORY GROUP;real_estate_agent;https://www.cian.ru/sale/flat/314909861/;Москва;sale;flat;13;40;1;41.7;31500000;Хорошевский;Ленинградский проспект;37/6;Аэропорт;Прайм Парк
AR Realty - Real Estate Agency;real_estate_agent;https://www.cian.ru/sale/flat/310306708/;Москва;sale;flat;12;25;2;74.0;33950000;Раменки; Янковского;1к1;Аминьевская;Событие
ID 12253839;homeowner;https://www.cian.ru/sale/flat/283252882/;Москва;sale;flat;4;14;1;40.0;25500000;Филевский парк;Большая Филевская ;3к1;Фили;Западный порт
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/300900983/;Москва;sale;flat;9;36;3;103.0;47000000;Хорошево-Мневники;Шелепихинская набережная;34к3зд6;Шелепиха;Сердце Столицы
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/313959092/;Москва;sale;flat;2;6;3;122.0;130000000;Замоскворечье;Большой Ордынский переулок;4С4;Третьяковская;Собрание клубных домов ORDYNKA
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/294203461/;Москва;sale;flat;2;9;2;60.0;93000000;Таганский;Большой Николоворобинский переулок;9к1;Китай-город;Дом NV/9
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/310044764/;Москва;sale;flat;3;10;3;65.0;14850000;Гольяново;Уральская ;6К1;Щёлковская;
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/313852078/;Москва;sale;flat;2;11;3;103.0;62900000;Арбат;Смоленская набережная;2А;Смоленская;
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/315203726/;Москва;sale;flat;13;44;2;73.7;44950000;Пресненский;Ходынская ;2;Улица 1905 года;Пресня Сити
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/314411947/;Москва;sale;flat;5;23;3;84.2;44500000;Можайский;Гжатская ;5к4;Давыдково;LIFE-Кутузовский
Time Property;real_estate_agent;https://www.cian.ru/sale/flat/304779000/;Москва;sale;flat;9;31;1;45.3;23900000;Филевский парк;Береговой проезд;5к1;Фили;Фили Град
Метриум Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315480687/;Москва;sale;flat;4;8;3;130.0;109900000;Якиманка;Погорельский переулок;5С2;Добрынинская;
Estes;real_estate_agent;https://www.cian.ru/sale/flat/312761872/;Москва;sale;flat;14;15;2;59.2;39750000;Нагатинский затон; Корабельная;15;Нагатинский Затон;Ривер Парк Коломенское
Trust Realty;real_estate_agent;https://www.cian.ru/sale/flat/314944907/;Москва;sale;flat;5;9;3;94.0;111900000;Якиманка;Лаврушинский переулок;17С2;Третьяковская;
MHEstate - Элитная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315042165/;Москва;sale;flat;34;39;2;49.0;29700000;Раменки; Лобачевского;120к1;Аминьевская;Крылья
Time Property;real_estate_agent;https://www.cian.ru/sale/flat/305905578/;Москва;sale;flat;13;14;4;118.0;68999999;Филевский парк;Филевский бульвар;24к3;Мнёвники;Ривер-Хаус
Villagio Realty;real_estate_agent;https://www.cian.ru/sale/flat/314870841/;Москва;sale;flat;2;6;5;166.6;82000000;Кунцево;Молодогвардейская ;4К1;Кунцевская;
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/313731013/;Москва;sale;flat;16;17;2;51.0;14300000;Головинский;Онежская ;20;Коптево;
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/305062308/;Москва;sale;flat;1;4;4;182.5;168413000;Арбат;Большой Афанасьевский переулок;30;Арбатская;
Top Realty;real_estate_agent;https://www.cian.ru/sale/flat/312924422/;Москва;sale;flat;24;36;3;100.9;43300000;Хорошево-Мневники;Шелепихинская набережная;42к3;Мнёвники;FreeDOM
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/304950407/;Москва;sale;flat;2;9;4;120.0;53000000;Мещанский;Астраханский переулок;5;Проспект Мира;
Villagio Realty;real_estate_agent;https://www.cian.ru/sale/flat/314870807/;Москва;sale;flat;3;8;3;68.0;35900000;Хамовники;Комсомольский проспект;44;Спортивная;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/312249643/;Москва;sale;flat;3;8;2;52.0;26500000;Басманный; Земляной Вал;;Чкаловская;
Залму Писарук;realtor;https://www.cian.ru/sale/flat/314882157/;Москва;sale;flat;9;11;3;92.2;28990000;Бирюлево Восточное;6-я Радиальная ;3к10;Царицыно;Царицыно
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/303217662/;Москва;sale;flat;10;11;2;56.2;12700000;;шоссе Остафьевское;14к4;Щербинка;Остафьево
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/315256256/;Москва;sale;flat;7;22;2;73.6;37000000;Раменки;Мичуринский проспект;16;Раменки;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308335219/;Москва;sale;flat;15;23;2;100.8;40000000;Раменки; Пырьева;9к2;Поклонная;
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/315248869/;Москва;sale;flat;5;5;2;45.5;35000000;Басманный;переулок Девяткин;4;Китай-город;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/311441274/;Москва;sale;flat;4;5;3;81.6;46950000;Хамовники;переулок Серпов;3-5;Киевская;
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/314549763/;Москва;sale;flat;7;33;3;71.0;23500000;Дмитровский;Лобненская ;13к3;Лианозово;Дмитровский парк
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/315335453/;Москва;sale;flat;4;14;3;101.0;74000000;Даниловский; Архитектора Щусева;3;ЗИЛ;ЗИЛАРТ
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/309518967/;Москва;sale;flat;1;8;2;62.0;33000000;Хамовники;Гагаринский переулок;26;Смоленская;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/304613709/;Москва;sale;flat;5;6;4;100.0;41000000;Басманный;Плетешковский переулок;8С2;Бауманская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/312666799/;Москва;sale;flat;4;8;4;145.4;120000000;Тверской;Тверская ;28к2;Маяковская;
ONE estate;real_estate_agent;https://www.cian.ru/sale/flat/314384210/;Москва;sale;flat;5;30;3;60.0;37000000;Хорошево-Мневники;бульвар Генерала Карбышева;15;Бульвар Генерала Карбышева;Union Park
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/300539737/;Москва;sale;flat;2;3;3;150.1;72000000;Таганский;Большой Дровяной переулок;18;Таганская;
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/315454567/;Москва;sale;flat;4;12;3;100.0;97000000;Пресненский;Большой Палашевский переулок;3;Пушкинская;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307683064/;Москва;sale;flat;2;8;2;54.0;30500000;Басманный;Садовая-Черногрязская ;16-18С1;Красные ворота;
Агентство недвижимости Елены Кузнецовой;real_estate_agent;https://www.cian.ru/sale/flat/311247073/;Москва;sale;flat;19;34;4;133.0;65500000;Аэропорт;Кочновский проезд;4к2;Гражданская;Аэробус
PANDA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/314795708/;Москва;sale;flat;20;29;4;100.0;63000000;Фили-Давыдково; Ивана Франко;6;Кунцевская;MainStreet
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/314140841/;Москва;sale;flat;15;17;4;124.0;44500000;Хорошево-Мневники; Маршала Тухачевского;16к1;Народное Ополчение;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/310608343/;Москва;sale;flat;5;7;5;142.0;135000000;Пресненский;Никитский бульвар;12;Арбатская;
Villagio Realty;real_estate_agent;https://www.cian.ru/sale/flat/314870991/;Москва;sale;flat;3;5;4;122.0;44900000;Южнопортовый; 1-я Машиностроения;4К1;Дубровка;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/310028797/;Москва;sale;flat;5;5;2;81.0;80000000;Пресненский;Ермолаевский переулок;7;Маяковская;
Top Realty;real_estate_agent;https://www.cian.ru/sale/flat/315284379/;Москва;sale;flat;21;44;3;102.0;78500000;Раменки;Минская ;2;Минская;Долина Сетунь
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/313184744/;Москва;sale;flat;37;48;4;236.0;140000000;Раменки;Мосфильмовская ;70к1;Ломоносовский проспект;Воробьевы Горы
PANDA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/314795707/;Москва;sale;flat;9;9;3;70.0;40000000;Фили-Давыдково; Ивана Франко;6;Кунцевская;MainStreet
CENTURY 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/309085487/;Москва;sale;flat;12;26;4;123.0;100000000;Кунцево;Рублевское шоссе;101;Молодёжная;Vander Park
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/313582594/;Москва;sale;flat;13;22;4;101.0;69900000;Хорошево-Мневники;Живописная ;21А;Серебряный Бор;Дом Серебряный Бор
Славянский Двор Остоженка;real_estate_agent;https://www.cian.ru/sale/flat/297412088/;Москва;sale;flat;2;6;2;140.0;197885275;Таганский;Серебряническая набережная;19;Чкаловская;АртХаус
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/315184584/;Москва;sale;flat;19;24;2;70.0;40500000;Хорошевский;Хорошевское шоссе;25Ак3;Хорошёвская;Династия
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/315254837/;Москва;sale;flat;4;6;5;122.8;135000000;Пресненский;Малая Бронная ;32;Пушкинская;
PANDA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/308210204/;Москва;sale;flat;16;22;4;135.0;120000000;Якиманка;Мытная ;40к1;Серпуховская;Sky House
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/313254772/;Москва;sale;flat;3;28;4;107.1;83900000;Раменки;Винницкая ;8к1;Раменки;Настоящее
Князев и Партнёры;real_estate_agent;https://www.cian.ru/sale/flat/311777605/;Москва;sale;flat;16;26;2;54.1;34000000;Черемушки;Херсонская ;43;Зюзино;Розмарин
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315142630/;Москва;sale;flat;3;11;3;100.0;59000000;Тверской;1-я Тверская-Ямская ;36С1;Белорусская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/315105095/;Москва;sale;flat;6;7;2;60.0;40000000;Дорогомилово;Большая Дорогомиловская ;5;Киевская;
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/307821591/;Москва;sale;flat;3;7;3;133.0;92000000;Замоскворечье;Пятницкая ;53/18С1;Третьяковская;
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/313900061/;Москва;sale;flat;18;40;3;85.0;45500000;Раменки; Лобачевского;120к1;Аминьевская;Крылья
